Question ID,Question Text,Answer,Strand,Substrand,Year Level,Sub Level,Full Level,Model Used,Suggested Models,Enhanced System Used,Context Type,Generation Status,Questions Generated,Generation Time,Curriculum Reference,Error Message
"C111_Q1","Add together: £883.81, £553.51, £831.56, £606.06. What is the total?","£2874.94","Number and place value","read, write, order and compare numbers",5,3,"5.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.377Z,"Year 5 Curriculum",
"C111_Q2","Add together: £303.86, £901.14, £670.55, £143.05. What is the total?","£2018.60","Number and place value","read, write, order and compare numbers",5,3,"5.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.377Z,"Year 5 Curriculum",
"C111_Q3","Harry goes to the shop and buys a drink for £895.24, a badge for £485.18, a pen for £796, a comic for £322.43. How much does Harry spend in total?","£2498.85","Number and place value","read, write, order and compare numbers",5,3,"5.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.377Z,"Year 5 Curriculum",
"C111_Q4","Add together: £657.14, £53.60, £583.54, £87.57. What is the total?","£1381.85","Number and place value","read, write, order and compare numbers",5,3,"5.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.377Z,"Year 5 Curriculum",
"C111_Q5","Lucy goes to the shop and buys a sweet for £401.54, a sticker for £127.42, a biscuit for £522.37, a banana for £487.43. How much does Lucy spend in total?","£1538.76","Number and place value","read, write, order and compare numbers",5,3,"5.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.377Z,"Year 5 Curriculum",
"C112_Q1","Add together: £128.841, £6285.230, £722.370, £3527.476, £2883.375. What is the total?","£13547.29","Number and place value","read, write, order and compare numbers",6,3,"6.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.392Z,"Year 6 Curriculum",
"C112_Q2","Add together: £9358.849, £6782.798, £6307.044, £5955.486, £1596.520. What is the total?","£30000.70","Number and place value","read, write, order and compare numbers",6,3,"6.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.393Z,"Year 6 Curriculum",
"C112_Q3","Add together: £4596.545, £8286.632, £7189.057, £1697.375, £5917.962. What is the total?","£27687.57","Number and place value","read, write, order and compare numbers",6,3,"6.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.393Z,"Year 6 Curriculum",
"C112_Q4","Add together: £998.777, £31.040, £1102.840, £8362.334, £3446.227. What is the total?","£13941.22","Number and place value","read, write, order and compare numbers",6,3,"6.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.393Z,"Year 6 Curriculum",
"C112_Q5","Add together: £9139.125, £2996.509, £3885.569, £880.154, £2570.880. What is the total?","£19472.24","Number and place value","read, write, order and compare numbers",6,3,"6.3","ADDITION","COMPARISON; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.393Z,"Year 6 Curriculum",
"C113_Q1","Sam buys 42 bananas. Each banana costs £65. How much does Sam pay in total?","£27300","Ratio and proportion","relative sizes, similarity",6,3,"6.3","MULTIPLICATION","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTIPLICATION; DIVISION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.408Z,"Year 6 Curriculum",
"C113_Q2","Lucy buys 62 stickers. Each sticker costs £62. How much does Lucy pay in total?","£15376","Ratio and proportion","relative sizes, similarity",6,3,"6.3","MULTIPLICATION","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTIPLICATION; DIVISION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.408Z,"Year 6 Curriculum",
"C113_Q3","Daniel buys 33 books. Each book costs £234. How much does Daniel pay in total?","£30888","Ratio and proportion","relative sizes, similarity",6,3,"6.3","MULTIPLICATION","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTIPLICATION; DIVISION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.408Z,"Year 6 Curriculum",
"C113_Q4","Grace buys 2 puzzles. Each puzzle costs £264. How much does Grace pay in total?","£3696","Ratio and proportion","relative sizes, similarity",6,3,"6.3","MULTIPLICATION","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTIPLICATION; DIVISION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.408Z,"Year 6 Curriculum",
"C113_Q5","Sam buys 39 stickers. Each sticker costs £168. How much does Sam pay in total?","£65520","Ratio and proportion","relative sizes, similarity",6,3,"6.3","MULTIPLICATION","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTIPLICATION; DIVISION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.408Z,"Year 6 Curriculum",
"C114_Q1","Which is better value? A: £807.72 for 250ml, B: £163.78 for 750ml","B is better value","Ratio and proportion","scale factors",6,3,"6.3","COMPARISON","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.424Z,"Year 6 Curriculum",
"C114_Q2","Which is worth more? A: £443.34, B: £52.79","A is worth more","Ratio and proportion","scale factors",6,3,"6.3","COMPARISON","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.424Z,"Year 6 Curriculum",
"C114_Q3","Which is better value? A: £397.50 for 500ml, B: £543.26 for 1500ml","B is better value","Ratio and proportion","scale factors",6,3,"6.3","COMPARISON","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.424Z,"Year 6 Curriculum",
"C114_Q4","Which is better value? A: £739.15 for 1000ml, B: £370.76 for 2000ml, C: £69.25 for 100ml","B is better value","Ratio and proportion","scale factors",6,3,"6.3","COMPARISON","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.424Z,"Year 6 Curriculum",
"C114_Q5","Which is worth more? A: £697.73, B: £766.69","B is worth more","Ratio and proportion","scale factors",6,3,"6.3","COMPARISON","UNIT_RATE; MONEY_SCALING; COMPARISON; MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.424Z,"Year 6 Curriculum",
"C115_Q1","33 friends want to share £2235.25 equally. How much does each person get?","£67.73","Ratio and proportion","unequal sharing and grouping",6,3,"6.3","DIVISION","UNIT_RATE; MONEY_SCALING; COMPARISON; DIVISION; FRACTION; MONEY_FRACTIONS; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.439Z,"Year 6 Curriculum",
"C115_Q2","22 friends want to share £4398.82 equally. How much does each person get?","£199.95","Ratio and proportion","unequal sharing and grouping",6,3,"6.3","DIVISION","UNIT_RATE; MONEY_SCALING; COMPARISON; DIVISION; FRACTION; MONEY_FRACTIONS; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.440Z,"Year 6 Curriculum",
"C115_Q3","32 friends want to share £9070.68 equally. How much does each person get?","£283.46","Ratio and proportion","unequal sharing and grouping",6,3,"6.3","DIVISION","UNIT_RATE; MONEY_SCALING; COMPARISON; DIVISION; FRACTION; MONEY_FRACTIONS; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.440Z,"Year 6 Curriculum",
"C115_Q4","36 friends want to share £1270.38 equally. How much does each person get?","£35.29","Ratio and proportion","unequal sharing and grouping",6,3,"6.3","DIVISION","UNIT_RATE; MONEY_SCALING; COMPARISON; DIVISION; FRACTION; MONEY_FRACTIONS; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.440Z,"Year 6 Curriculum",
"C115_Q5","94 friends want to share £5875.64 equally. How much does each person get?","£62.51","Ratio and proportion","unequal sharing and grouping",6,3,"6.3","DIVISION","UNIT_RATE; MONEY_SCALING; COMPARISON; DIVISION; FRACTION; MONEY_FRACTIONS; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.440Z,"Year 6 Curriculum",
"C116_Q1","A sticker costs £355.32. In a sale, it is reduced by 20%. What is the new price?","£284.26","Ratio and proportion","use of percentages for comparison",6,3,"6.3","PERCENTAGE","UNIT_RATE; MONEY_SCALING; COMPARISON; PERCENTAGE; CONVERSION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.455Z,"Year 6 Curriculum",
"C116_Q2","A magazine costs £290.69. In a sale, it is reduced by 30%. What is the new price?","£203.48","Ratio and proportion","use of percentages for comparison",6,3,"6.3","PERCENTAGE","UNIT_RATE; MONEY_SCALING; COMPARISON; PERCENTAGE; CONVERSION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.455Z,"Year 6 Curriculum",
"C116_Q3","A notebook costs £455.21. In a sale, it is reduced by 40%. What is the new price?","£273.13","Ratio and proportion","use of percentages for comparison",6,3,"6.3","PERCENTAGE","UNIT_RATE; MONEY_SCALING; COMPARISON; PERCENTAGE; CONVERSION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.456Z,"Year 6 Curriculum",
"C116_Q4","A eraser costs £120.23. In a sale, it is reduced by 50%. What is the new price?","£60.12","Ratio and proportion","use of percentages for comparison",6,3,"6.3","PERCENTAGE","UNIT_RATE; MONEY_SCALING; COMPARISON; PERCENTAGE; CONVERSION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.456Z,"Year 6 Curriculum",
"C116_Q5","A sweet costs £399.96. In a sale, it is reduced by 15%. What is the new price?","£339.97","Ratio and proportion","use of percentages for comparison",6,3,"6.3","PERCENTAGE","UNIT_RATE; MONEY_SCALING; COMPARISON; PERCENTAGE; CONVERSION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.456Z,"Year 6 Curriculum",
"C117_Q1","Jack saves £6.62 every day. How many days will it take to save £185.59?","29 days","Statistics","interpret and represent data",4,3,"4.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.470Z,"Year 4 Curriculum",
"C117_Q2","Sophie saves £48.67 every week. How many weeks will it take to save £119.55?","3 weeks","Statistics","interpret and represent data",4,3,"4.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.470Z,"Year 4 Curriculum",
"C117_Q3","Ryan saves £19.87 every week. How many weeks will it take to save £163.59?","9 weeks","Statistics","interpret and represent data",4,3,"4.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.470Z,"Year 4 Curriculum",
"C117_Q4","Hannah saves £5.40 every week. How many weeks will it take to save £45.38?","9 weeks","Statistics","interpret and represent data",4,3,"4.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.470Z,"Year 4 Curriculum",
"C117_Q5","Alex saves £5.99 every week. How many weeks will it take to save £140.27?","24 weeks","Statistics","interpret and represent data",4,3,"4.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.470Z,"Year 4 Curriculum",
"C118_Q1","If Oliver saves £59.59 every week for 15 weeks, how much will Oliver have saved?","£893.85","Statistics","interpret and represent data",5,3,"5.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.486Z,"Year 5 Curriculum",
"C118_Q2","If Chloe saves £71.75 every year for 3 years, how much will Chloe have saved?","£215.25","Statistics","interpret and represent data",5,3,"5.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.486Z,"Year 5 Curriculum",
"C118_Q3","Oliver saves £51.11 every month. How many months will it take to save £357.25?","7 months","Statistics","interpret and represent data",5,3,"5.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.486Z,"Year 5 Curriculum",
"C118_Q4","Lily saved £91.44 over 12 years. How much did Lily save each year?","£91.44","Statistics","interpret and represent data",5,3,"5.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.486Z,"Year 5 Curriculum",
"C118_Q5","Grace saves £29.18 every year. How many years will it take to save £35.76?","2 years","Statistics","interpret and represent data",5,3,"5.3","TIME_RATE","TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:02.486Z,"Year 5 Curriculum",
"C119_Q1","William starts with £11, then adds £31.62, then subtracts £70.52, then divides by 2. How much does she have now?","£34.40","Statistics","interpret and represent data",6,3,"6.3","MULTI_STEP","MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.502Z,"Year 6 Curriculum",
"C119_Q2","Grace starts with £3, then adds £78.22, then subtracts £17.13, then divides by 4. How much does she have now?","£3.13","Statistics","interpret and represent data",6,3,"6.3","MULTI_STEP","MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.502Z,"Year 6 Curriculum",
"C119_Q3","William starts with £2, then adds £41.7, then subtracts £7.23, then divides by 10. How much does she have now?","£3.39","Statistics","interpret and represent data",6,3,"6.3","MULTI_STEP","MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.503Z,"Year 6 Curriculum",
"C119_Q4","Emma starts with £10, then adds £24.97, then subtracts £35.11, then divides by 2. How much does she have now?","£35.10","Statistics","interpret and represent data",6,3,"6.3","MULTI_STEP","MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.503Z,"Year 6 Curriculum",
"C119_Q5","Katie starts with £12, then adds £53.99, then subtracts £8.1, then divides by 10. How much does she have now?","£3.47","Statistics","interpret and represent data",6,3,"6.3","MULTI_STEP","MULTI_STEP",No,Money,Completed,5,2025-09-24T11:17:02.503Z,"Year 6 Curriculum",
"C120_Q1","Lucy goes to the shop and buys a pen for £14, a chocolate for £1. How much does Lucy spend in total?","£15","Statistics","solve problems involving data",2,3,"2.3","ADDITION","ADDITION; COUNTING",Yes,Money,Completed,5,2025-09-24T11:17:02.517Z,"Year 2 Curriculum",
"C120_Q2","Daniel goes to the shop and buys a poster for £1, a toy for £7. How much does Daniel spend in total?","£8","Statistics","solve problems involving data",2,3,"2.3","ADDITION","ADDITION; COUNTING",Yes,Money,Completed,5,2025-09-24T11:17:02.517Z,"Year 2 Curriculum",
"C120_Q3","Harry goes to the shop and buys a sticker for £10, a ruler for £15. How much does Harry spend in total?","£25","Statistics","solve problems involving data",2,3,"2.3","ADDITION","ADDITION; COUNTING",Yes,Money,Completed,5,2025-09-24T11:17:02.517Z,"Year 2 Curriculum",
"C120_Q4","Jack goes to the shop and buys a poster for £6, a book for £12. How much does Jack spend in total?","£18","Statistics","solve problems involving data",2,3,"2.3","ADDITION","ADDITION; COUNTING",Yes,Money,Completed,5,2025-09-24T11:17:02.517Z,"Year 2 Curriculum",
"C120_Q5","Tom goes to the shop and buys a sandwich for £11, a chocolate for £1. How much does Tom spend in total?","£12","Statistics","solve problems involving data",2,3,"2.3","ADDITION","ADDITION; COUNTING",Yes,Money,Completed,5,2025-09-24T11:17:02.517Z,"Year 2 Curriculum",
"C121_Q1","Emma goes to the shop and buys a eraser for £86.69, a pencil for £13.62, a card for £36.46. How much does Emma spend in total?","£136.77","Statistics","solve problems involving data",4,3,"4.3","ADDITION","ADDITION; SUBTRACTION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.533Z,"Year 4 Curriculum",
"C121_Q2","Ryan goes to the shop and buys a game for £71.54, a banana for £13.20, a poster for £82.89. How much does Ryan spend in total?","£167.63","Statistics","solve problems involving data",4,3,"4.3","ADDITION","ADDITION; SUBTRACTION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.533Z,"Year 4 Curriculum",
"C121_Q3","Ryan goes to the shop and buys a badge for £17.69, a notebook for £53.22, a pencil for £33.11. How much does Ryan spend in total?","£104.02","Statistics","solve problems involving data",4,3,"4.3","ADDITION","ADDITION; SUBTRACTION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.533Z,"Year 4 Curriculum",
"C121_Q4","Add together: £40.74, £38.86, £88.08. What is the total?","£167.68","Statistics","solve problems involving data",4,3,"4.3","ADDITION","ADDITION; SUBTRACTION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.533Z,"Year 4 Curriculum",
"C121_Q5","Add together: £70.00, £45.63, £85.96. What is the total?","£201.59","Statistics","solve problems involving data",4,3,"4.3","ADDITION","ADDITION; SUBTRACTION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.533Z,"Year 4 Curriculum",
"C122_Q1","Add together: £569.34, £709.43, £937.14, £79.08. What is the total?","£2294.99","Statistics","solve problems involving data",5,3,"5.3","ADDITION","ADDITION; SUBTRACTION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.549Z,"Year 5 Curriculum",
"C122_Q2","Add together: £935.86, £87.53, £938.08, £707.05. What is the total?","£2668.52","Statistics","solve problems involving data",5,3,"5.3","ADDITION","ADDITION; SUBTRACTION; MULTI_STEP",Yes,Money,Completed,5,2025-09-24T11:17:02.549Z,"Year 5 Curriculum",
